time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2021-06-27T13:01:03Z,161,0,0,0,0,0,17287316,1467,14141427,0,0,0,0,0,0,9684,0,0,0,0,0,0,0,622,14,0,-150,1,6,2490,0,0,0,0,0, ,0,0,0,0,0,0,9675,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,37,89098872,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,8780,0,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:02:03Z,161,0,0,0,0,0,17477580,1467,14331691,0,0,0,0,0,0,9825,0,0,0,0,0,0,0,637,14,0,-152,1,6,2290,0,0,0,0,0, ,0,0,0,0,0,0,9814,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,51728744,-1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,8738,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:03:03Z,161,0,0,0,0,0,17595356,1467,14449467,0,0,0,0,0,0,9071,0,0,0,0,0,0,0,643,14,0,-154,1,6,2135,0,0,0,0,0, ,0,0,0,0,0,0,9064,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,80131440,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,8327,0,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:04:03Z,161,0,0,0,0,0,17575180,1467,14429291,0,0,0,0,0,0,7856,0,0,0,0,0,0,0,642,14,0,-157,1,6,2158,0,0,0,0,0, ,0,0,0,0,0,0,7843,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,25,99604592,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,7510,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:05:03Z,161,0,0,0,0,0,17574932,1467,14429043,0,0,0,0,0,0,7883,0,0,0,0,0,0,0,643,14,0,-159,1,6,2326,0,0,0,0,0, ,0,0,0,0,0,0,7873,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,27,87178480,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,7492,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:06:03Z,161,0,0,0,0,0,17648076,1467,14502187,0,0,0,0,0,0,8337,0,0,0,0,0,0,0,646,14,0,-161,1,6,2126,0,0,0,0,0, ,0,0,0,0,0,0,8325,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,25,87648696,-1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,7618,0,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:07:03Z,161,0,0,0,0,0,17748812,1467,14602923,0,0,0,0,0,0,9232,0,0,0,0,0,0,0,650,14,0,-164,1,6,2363,0,0,0,0,0, ,0,0,0,0,0,0,9220,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,25,52746104,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,8395,0,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:08:03Z,161,0,0,0,0,0,17870196,1467,14724307,0,0,0,0,0,0,9501,0,0,0,0,0,0,0,655,14,0,-165,1,6,2245,0,0,0,0,0, ,0,0,0,0,0,0,9491,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,26,73490176,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,8664,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:09:03Z,161,0,0,0,0,0,17878844,1467,14732955,0,0,0,0,0,0,8211,0,0,0,0,0,0,0,655,14,0,-167,1,6,2235,0,0,0,0,0, ,0,0,0,0,0,0,8202,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,28,111914272,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,7869,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:10:03Z,161,0,0,0,0,0,17847516,1467,14701627,0,0,0,0,0,0,8138,0,0,0,0,0,0,0,655,14,0,-169,1,6,2547,0,0,0,0,0, ,0,0,0,0,0,0,8130,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,27,92328360,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,7898,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:11:03Z,161,0,0,0,0,0,17896532,1467,14750643,0,0,0,0,0,0,8933,0,0,0,0,0,0,0,659,14,0,-172,1,6,2428,0,0,0,0,0, ,0,0,0,0,0,0,8921,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,28,64566616,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,8382,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:12:03Z,161,0,0,0,0,0,17863276,1467,14717387,0,0,0,0,0,0,8037,0,0,0,0,0,0,0,657,14,0,-174,1,6,2523,0,0,0,0,0, ,0,0,0,0,0,0,8025,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,27,108080208,-1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,7761,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:13:03Z,161,0,0,0,0,0,17831324,1467,14685435,0,0,0,0,0,0,8154,0,0,0,0,0,0,0,656,14,0,-177,1,6,2579,0,0,0,0,0, ,0,0,0,0,0,0,8144,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,34,59747672,-1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,7890,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:14:03Z,161,0,0,0,0,0,17836140,1467,14690251,0,0,0,0,0,0,8419,0,0,0,0,0,0,0,656,14,0,-178,1,6,2382,0,0,0,0,0, ,0,0,0,0,0,0,8412,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,32,71065880,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,8126,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:15:03Z,161,0,0,0,0,0,17812380,1467,14666491,0,0,0,0,0,0,8437,0,0,0,0,0,0,0,655,14,0,-181,1,6,2626,0,0,0,0,0, ,0,0,0,0,0,0,8423,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,38,58982912,-1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,8135,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:16:03Z,161,0,0,0,0,0,17757476,1467,14611587,0,0,0,0,0,0,7835,0,0,0,0,0,0,0,653,14,0,-184,1,6,2337,0,0,0,0,0, ,0,0,0,0,0,0,7823,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,45,109489376,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,7681,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:17:03Z,161,0,0,0,0,0,17743764,1467,14597875,0,0,0,0,0,0,8820,0,0,0,0,0,0,0,653,14,0,-187,1,6,2764,0,0,0,0,0, ,0,0,0,0,0,0,8807,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,50,59098832,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,8431,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:18:03Z,161,0,0,0,0,0,17831044,1467,14685155,0,0,0,0,0,0,9364,0,0,0,0,0,0,0,658,14,0,-189,1,6,2585,0,0,0,0,0, ,0,0,0,0,0,0,9353,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,120885848,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,8631,0,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:19:03Z,161,0,0,0,0,0,17939532,1467,14793643,0,0,0,0,0,0,9344,0,0,0,0,0,0,0,665,14,0,-191,1,6,2395,0,0,0,0,0, ,0,0,0,0,0,0,9336,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,68397184,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,8695,0,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:20:03Z,161,0,0,0,0,0,17969500,1467,14823611,0,0,0,0,0,0,8893,0,0,0,0,0,0,0,667,14,0,-193,1,6,2466,0,0,0,0,0, ,0,0,0,0,0,0,8883,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,32,114414616,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,8377,0,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:21:03Z,161,0,0,0,0,0,18082468,1467,14936579,0,0,0,0,0,0,10011,0,0,0,0,0,0,0,673,14,0,-196,1,6,2674,0,0,0,0,0, ,0,0,0,0,0,0,9998,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,24,129317688,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,9114,0,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:22:03Z,161,0,0,0,0,0,18095572,1467,14949683,0,0,0,0,0,0,8464,0,0,0,0,0,0,0,672,14,0,-198,1,6,2329,0,0,0,0,0, ,0,0,0,0,0,0,8455,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,24,75738400,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,8050,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:23:03Z,161,0,0,0,0,0,18156212,1467,15010323,0,0,0,0,0,0,9168,0,0,0,0,0,0,0,676,14,0,-200,1,6,2576,0,0,0,0,0, ,0,0,0,0,0,0,9158,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,23,98502456,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,8512,0,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:24:03Z,161,0,0,0,0,0,18222292,1467,15076403,0,0,0,0,0,0,9556,0,0,0,0,0,0,0,679,13,0,-203,1,6,2542,0,0,0,0,0, ,0,0,0,0,0,0,9551,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,27,52607544,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,9008,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:25:03Z,161,0,0,0,0,0,18286684,1467,15140795,0,0,0,0,0,0,9103,0,0,0,0,0,0,0,682,13,0,-205,1,6,2453,0,0,0,0,0, ,0,0,0,0,0,0,9093,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,60244256,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,8450,0,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:26:03Z,161,0,0,0,0,0,18288780,1467,15142891,0,0,0,0,0,0,8672,0,0,0,0,0,0,0,683,13,0,-208,1,6,2555,0,0,0,0,0, ,0,0,0,0,0,0,8659,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,26,71291056,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,8252,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:27:03Z,161,0,0,0,0,0,18390452,1467,15244563,0,0,0,0,0,0,9206,0,0,0,0,0,0,0,689,13,0,-209,1,6,2433,0,0,0,0,0, ,0,0,0,0,0,0,9197,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,24,57168744,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,8524,0,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:28:03Z,161,0,0,0,0,0,18428828,1467,15282939,0,0,0,0,0,0,9172,0,0,0,0,0,0,0,694,13,0,-211,1,6,2697,0,0,0,0,0, ,0,0,0,0,0,0,9161,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,28,117518128,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,8593,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:29:03Z,161,0,0,0,0,0,18472964,1467,15327075,0,0,0,0,0,0,8892,0,0,0,0,0,0,0,695,13,0,-213,1,6,2455,0,0,0,0,0, ,0,0,0,0,0,0,8883,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,30,71164928,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,8375,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27T13:30:03Z,161,0,0,0,0,0,18487764,1467,15341875,0,0,0,0,0,0,8621,0,0,0,0,0,0,0,695,13,0,-215,1,6,2458,0,0,0,0,0, ,0,0,0,0,0,0,8611,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624794062201,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,31,82536344,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,8215,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
